REPORT DATE,Regione,Ricoverati con sintomi,Terapia intensiva,Totale attualmente positivi,DECEDUTI,Isolamento domiciliare,CASI TOTALI - A,Totale tamponi effettuati,SCHEMA VERSION
2020-12-04,PA Trento,415,47,2506,680,2044,16661,389049,v6
2020-12-04,Puglia,1596,227,42544,1660,40721,60668,822261,v6
2020-12-04,Liguria,912,99,11027,2474,10016,53161,619028,v6
2020-12-04,Sicilia,1431,216,39350,1689,37703,69227,1002839,v6
2020-12-04,Toscana,1418,263,33279,2798,31598,106875,1620101,v6
2020-12-04,Piemonte,4351,357,68476,6506,63768,175063,1640659,v6
2020-12-04,Molise,64,10,2605,129,2531,5098,95903,v6
2020-12-04,PA Bolzano,418,32,11186,569,10736,24847,319323,v6
2020-12-04,Valle d'Aosta,109,11,1080,326,960,6646,55280,v6
2020-12-04,Marche,518,87,19361,1305,18756,31532,425121,v6
2020-12-04,Abruzzo,700,73,17792,955,17019,29604,428610,v6
2020-12-04,Umbria,327,57,6423,444,6039,24684,431783,v6
2020-12-04,Sardegna,591,70,14501,511,13840,23429,389753,v6
2020-12-04,Calabria,390,34,10575,329,10151,17891,375413,v6
2020-12-04,Basilicata,165,20,6444,161,6259,8728,158358,v6
2020-12-04,Lombardia,6792,822,116702,22773,109088,423548,4222113,v6
2020-12-04,Friuli Venezia Giulia,632,59,15173,977,14482,34010,754205,v6
2020-12-05,Veneto,2489,312,74958,4173,72157,161805,2870960,v6
2020-12-05,Friuli Venezia Giulia,640,58,15064,1008,14366,34765,762058,v6
2020-12-05,Lazio,3075,349,93479,2608,90055,128623,2332438,v6
2020-12-05,Piemonte,4276,366,66763,6568,62121,176519,1655759,v6
2020-12-05,Calabria,379,29,10662,339,10254,18197,378383,v6
2020-12-05,Molise,61,9,2685,133,2615,5250,97120,v6
2020-12-05,Puglia,1576,220,44160,1688,42364,62552,832380,v6
2020-12-05,Sicilia,1400,215,39540,1723,37925,70467,1013714,v6
2020-12-05,Toscana,1373,261,30544,2839,28910,107644,1633330,v6
2020-12-05,Liguria,897,93,10518,2501,9528,53475,622736,v6
2020-12-05,Emilia-Romagna,2707,243,69629,6074,66679,131973,2211300,v6
2020-12-05,Sardegna,607,67,14857,524,14183,23893,393050,v6
2020-12-05,Lombardia,6554,805,115756,22884,108397,426696,4253306,v6
2020-12-05,PA Trento,404,48,2519,689,2067,16887,392649,v6
2020-12-05,Marche,506,84,19698,1314,19108,31950,429447,v6
2020-12-05,PA Bolzano,410,31,11112,572,10671,25113,321387,v6
2020-12-05,Basilicata,134,19,6412,169,6259,8859,159770,v6
2020-12-05,Umbria,330,61,6149,451,5758,24910,435623,v6
2020-12-05,Valle d'Aosta,107,9,1056,330,940,6692,55696,v6
2020-12-05,Abruzzo,675,73,17247,969,16499,29980,433771,v6
2020-12-05,Campania,1558,165,101361,1958,99638,163741,1677237,v6
2020-12-06,Sicilia,1367,213,39746,1759,38166,71489,1021846,v6
2020-12-06,Veneto,2508,308,76804,4210,73988,165249,2885378,v6
2020-12-06,Friuli Venezia Giulia,652,59,15031,1035,14320,35467,768285,v6
2020-12-06,Toscana,1360,252,29199,2867,27587,108397,1645472,v6
2020-12-06,Lazio,3136,340,94211,2622,90735,130255,2351951,v6
2020-12-06,Emilia-Romagna,2736,241,68167,6162,65190,133761,2222471,v6
2020-12-06,Molise,56,10,2713,135,2647,5286,97854,v6
2020-12-06,Campania,1916,155,101243,1990,99172,165293,1696550,v6
2020-12-06,Piemonte,4239,359,66038,6623,61440,177788,1665145,v6
2020-12-06,Puglia,1613,203,45834,1712,44018,64341,839673,v6
2020-12-06,Liguria,868,92,10416,2521,9456,53779,625828,v6
2020-12-06,Basilicata,119,18,6368,175,6231,8940,161355,v6
2020-12-06,Lombardia,6372,807,116379,23024,109200,429109,4279332,v6
2020-12-06,PA Trento,414,48,2417,691,1955,17103,395970,v6
2020-12-06,Calabria,390,32,10661,343,10239,18537,381305,v6
2020-12-06,Valle d'Aosta,102,8,987,333,877,6726,55973,v6
2020-12-06,Umbria,332,60,6065,460,5673,25144,438511,v6
2020-12-06,PA Bolzano,410,32,10921,578,10479,25361,323433,v6
2020-12-06,Abruzzo,667,71,17088,980,16350,30274,438472,v6
2020-12-06,Sardegna,616,64,14960,531,14280,24186,397621,v6
2020-12-06,Marche,518,82,20058,1327,19458,32393,433239,v6
2020-12-07,Liguria,867,92,10010,2544,9051,53907,627252,v6
2020-12-07,Molise,52,9,2759,141,2698,5338,98821,v6
2020-12-07,Friuli Venezia Giulia,665,58,14869,1059,14146,35826,772266,v6
2020-12-07,Marche,518,82,14048,1337,13448,32538,434639,v6
2020-12-07,Veneto,2529,317,78301,4261,75455,167799,2894641,v6
2020-12-07,Puglia,1608,197,46578,1736,44773,65342,843494,v6
2020-12-07,Emilia-Romagna,2805,239,69481,6219,66437,135651,2232336,v6
2020-12-07,Piemonte,4243,345,65749,6687,61161,178699,1675897,v6
2020-12-07,Abruzzo,678,73,16641,989,15890,30398,440108,v6
2020-12-07,Sicilia,1387,205,40246,1793,38654,72407,1030232,v6
2020-12-07,Umbria,338,56,5990,468,5596,25209,438888,v6
2020-12-07,Sardegna,619,64,15142,539,14459,24552,400260,v6
2020-12-07,Calabria,382,27,10341,353,9932,18712,382781,v6
2020-12-07,PA Trento,423,48,2517,707,2046,17268,396732,v6
2020-12-07,Basilicata,124,16,6393,180,6253,9046,162068,v6
2020-12-07,Lombardia,6362,781,116000,23080,108857,430671,4296089,v6
2020-12-07,Valle d'Aosta,105,10,944,335,829,6748,56194,v6
2020-12-07,Lazio,3209,340,93514,2668,89965,131627,2367867,v6
2020-12-07,PA Bolzano,405,33,10917,583,10479,25476,324152,v6
2020-12-07,Toscana,1365,253,28084,2898,26466,108990,1653284,v6
2020-12-07,Campania,1840,137,100295,2029,98318,166353,1708880,v6
2020-12-08,Piemonte,4124,330,64513,6746,60059,179651,1687411,v6
2020-12-08,Friuli Venezia Giulia,658,64,14877,1089,14155,36484,778693,v6
2020-12-08,Sicilia,1374,199,39555,1829,37982,73555,1040198,v6
2020-12-08,Toscana,1335,253,26024,2933,24436,109418,1661394,v6
2020-12-08,Emilia-Romagna,2781,234,66522,6268,63507,137270,2248912,v6
2020-12-08,Campania,1898,140,98765,2064,96727,167433,1721240,v6
2020-12-08,Puglia,1605,197,47312,1759,45510,66257,853140,v6
2020-12-08,Liguria,841,91,9745,2563,8813,54173,631209,v6
2020-12-08,Molise,50,8,2526,144,2468,5381,99517,v6
2020-12-08,Lazio,3091,341,94009,2701,90577,133128,2384802,v6
2020-12-08,Veneto,2529,319,79748,4374,76900,170944,2910230,v6
2020-12-08,Marche,514,87,13821,1355,13220,32831,438149,v6
2020-12-08,Abruzzo,658,69,16449,994,15722,30710,444065,v6
2020-12-08,PA Bolzano,483,30,10883,594,10370,25555,325198,v6
2020-12-08,Umbria,318,57,5746,477,5371,25344,442893,v6
2020-12-08,Sardegna,616,62,15160,543,14482,24778,403381,v6
2020-12-08,Calabria,376,25,10366,360,9965,18867,384990,v6
2020-12-08,PA Trento,426,48,2457,719,1983,17417,398913,v6
2020-12-08,Basilicata,121,15,6348,181,6212,9105,162939,v6
2020-12-08,Lombardia,6187,767,111829,23208,104875,432327,4312365,v6
2020-12-08,Valle d'Aosta,96,9,870,339,765,6766,56474,v6
2020-12-09,Friuli Venezia Giulia,663,63,14955,1122,14229,37117,783883,v6
2020-12-09,Emilia-Romagna,2857,233,65843,6314,62753,138348,2259395,v6
2020-12-09,Puglia,1639,199,48070,1779,46232,67174,855898,v6
2020-12-09,Veneto,2551,319,81018,4403,78148,173371,2921028,v6
2020-12-09,Marche,518,85,13517,1364,12914,33060,440236,v6
2020-12-09,Liguria,841,88,9247,2591,8318,54364,633457,v6
2020-12-09,Molise,49,8,2537,145,2480,5395,99988,v6
2020-12-09,Sicilia,1374,198,38647,1863,37075,74308,1047211,v6
2020-12-09,Lazio,3109,342,93818,2734,90367,134425,2398526,v6
2020-12-09,Piemonte,4102,318,63483,6813,59063,180557,1697990,v6
2020-12-09,Toscana,1347,253,24605,2957,23005,109923,1671272,v6
2020-12-09,Lombardia,5727,766,89903,23277,83410,433560,4326540,v6
2020-12-09,Valle d'Aosta,90,13,856,343,753,6783,56847,v6
2020-12-09,Calabria,374,25,10127,366,9728,19006,387883,v6
2020-12-09,Umbria,323,56,5656,486,5277,25433,443349,v6
2020-12-09,Sardegna,621,61,15015,549,14333,25031,405424,v6
2020-12-09,Abruzzo,666,64,16321,1003,15591,30974,446996,v6
2020-12-09,PA Bolzano,397,30,10884,604,10457,25787,326809,v6
2020-12-09,PA Trento,430,48,2516,735,2038,17599,401438,v6
2020-12-09,Basilicata,123,13,6284,183,6148,9140,163306,v6
2020-12-09,Campania,1852,138,97213,2108,95223,168794,1737112,v6
2020-12-10,Veneto,2606,330,83137,4551,80201,177568,2941145,v6
2020-12-10,Campania,1789,140,96165,2165,94236,169992,1751218,v6
2020-12-10,Sicilia,1342,197,36969,1895,35430,75367,1056737,v6
2020-12-10,Liguria,822,85,8958,2602,8051,54684,637449,v6
2020-12-10,Puglia,1600,200,48802,1834,47002,68506,867066,v6
2020-12-10,Toscana,1323,247,22332,3032,20762,110440,1680849,v6
2020-12-10,Molise,53,7,2555,147,2495,5417,100381,v6
2020-12-10,Emilia-Romagna,2845,229,64717,6386,61643,139800,2276951,v6
2020-12-10,Lazio,3036,339,90767,2802,87392,135913,2414442,v6
2020-12-10,Friuli Venezia Giulia,652,62,14195,1164,13481,37789,792239,v6
2020-12-10,Piemonte,4069,310,61107,6897,56728,181531,1712408,v6
2020-12-10,Marche,501,86,13219,1373,12632,33383,443307,v6
2020-12-10,PA Bolzano,239,31,10721,612,10451,26031,328783,v6
2020-12-10,Lombardia,5613,748,87243,23449,80882,435653,4350769,v6
2020-12-10,Basilicata,122,15,6271,189,6134,9186,163918,v6
2020-12-10,PA Trento,431,48,2446,744,1967,17816,404137,v6
2020-12-10,Valle d'Aosta,98,10,783,344,675,6801,57189,v6
2020-12-10,Sardegna,610,63,14994,556,14321,25279,409587,v6
2020-12-10,Umbria,310,55,5379,498,5014,25615,447196,v6
2020-12-10,Abruzzo,657,65,15991,1013,15269,31201,449788,v6
2020-12-10,Calabria,370,24,9776,373,9382,19175,390615,v6
2020-12-11,Liguria,803,84,8765,2627,7878,55024,642156,v6
2020-12-11,Sicilia,1280,197,36410,1923,34933,76366,1066271,v6
2020-12-11,Piemonte,4005,300,59991,6993,55686,183084,1730912,v6
2020-12-11,Veneto,2566,349,85093,4659,82178,181451,2957445,v6
2020-12-11,Molise,50,8,2618,152,2560,5490,101503,v6
2020-12-11,Friuli Venezia Giulia,644,63,14235,1187,13528,38632,800671,v6
2020-12-11,Emilia-Romagna,2812,231,64055,6447,61012,141010,2294410,v6
2020-12-11,Lazio,3026,339,88193,2870,84828,137143,2429359,v6
2020-12-11,Toscana,1268,241,20824,3082,19315,111097,1693046,v6
2020-12-11,Campania,1828,144,94480,2228,92508,171332,1769241,v6
2020-12-11,Puglia,1595,187,49991,1868,48209,70319,878289,v6
2020-12-11,PA Trento,411,47,2439,754,1981,17976,406811,v6
2020-12-11,Marche,490,86,13113,1379,12537,33866,448004,v6
2020-12-11,Valle d'Aosta,88,9,716,347,619,6812,57448,v6
2020-12-11,Lombardia,5417,733,87449,23581,81299,438591,4383640,v6
2020-12-11,Basilicata,116,15,6231,195,6100,9290,164832,v6
2020-12-11,Abruzzo,647,66,15499,1017,14786,31463,453936,v6
2020-12-11,Sardegna,595,64,15065,563,14406,25477,413872,v6
2020-12-11,Umbria,314,54,5089,507,4721,25834,450723,v6
2020-12-11,PA Bolzano,242,27,10651,629,10382,26283,330925,v6
2020-12-11,Calabria,365,21,9416,379,9030,19333,393096,v6
2020-12-12,Emilia-Romagna,2813,222,63972,6529,60937,142816,2312385,v6
2020-12-12,Veneto,2609,345,88132,4769,85178,186549,2981631,v6
2020-12-12,Piemonte,3857,304,57861,7052,53700,184527,1749139,v6
2020-12-12,Campania,1794,137,94089,2275,92158,172746,1788904,v6
2020-12-12,Molise,56,8,2544,160,2480,5562,102658,v6
2020-12-12,Lazio,2969,337,87318,2911,84012,138337,2445445,v6
2020-12-12,Toscana,1221,228,19092,3117,17643,111671,1705743,v6
2020-12-12,Sicilia,1243,196,35761,1946,34322,77382,1075330,v6
2020-12-12,Puglia,1587,194,51236,1911,49455,71797,888498,v6
2020-12-12,Friuli Venezia Giulia,654,59,14355,1215,13642,39516,809115,v6
2020-12-12,Valle d'Aosta,76,8,663,351,579,6837,57784,v6
2020-12-12,Abruzzo,631,64,15144,1029,14449,31740,458795,v6
2020-12-12,PA Bolzano,242,27,10622,634,10353,26533,333319,v6
2020-12-12,Marche,487,86,12603,1390,12030,34317,452143,v6
2020-12-12,Lombardia,5289,717,85066,23666,79060,441327,4412793,v6
2020-12-12,Basilicata,114,14,6262,196,6134,9375,165936,v6
2020-12-12,Liguria,782,77,8469,2649,7610,55287,646433,v6
2020-12-12,Calabria,352,22,9349,384,8975,19568,395770,v6
2020-12-12,Sardegna,586,61,14990,570,14343,25645,417034,v6
2020-12-12,Umbria,301,49,4884,517,4534,26045,453903,v6
2020-12-12,PA Trento,403,44,2436,765,1989,18198,410271,v6
2020-12-13,Toscana,1180,219,18114,3151,16715,112344,1718159,v6
2020-12-13,Liguria,768,75,8395,2657,7552,55618,649185,v6
2020-12-13,Puglia,1547,191,52146,1934,50408,72972,895620,v6
2020-12-13,Veneto,2606,340,90699,4801,87753,190641,2997581,v6
2020-12-13,Piemonte,3835,291,55974,7088,51848,185538,1757469,v6
2020-12-13,Friuli Venezia Giulia,655,60,14173,1233,13458,40089,815900,v6
2020-12-13,Emilia-Romagna,2819,220,64762,6572,61723,144755,2323522,v6
2020-12-13,Lazio,2937,341,86609,2938,83331,139676,2460260,v6
2020-12-13,Sicilia,1226,198,35719,1967,34295,78190,1082424,v6
2020-12-13,PA Bolzano,221,26,10599,638,10352,26784,335303,v6
2020-12-13,Molise,56,7,2658,162,2595,5681,103945,v6
2020-12-13,Umbria,294,45,4808,526,4469,26190,456106,v6
2020-12-13,Lombardia,5159,714,86349,23810,80476,443662,4438316,v6
2020-12-13,Basilicata,115,15,6220,202,6090,9425,166772,v6
2020-12-13,PA Trento,413,48,2515,767,2054,18355,412294,v6
2020-12-13,Calabria,339,23,9382,392,9020,19796,397949,v6
2020-12-13,Valle d'Aosta,74,8,622,353,540,6871,58056,v6
2020-12-13,Sardegna,589,59,15424,577,14776,26278,420640,v6
2020-12-13,Abruzzo,622,63,15309,1038,14624,32084,463653,v6
2020-12-13,Campania,1804,134,93260,2310,91322,173965,1806223,v6
2020-12-13,Marche,476,81,12294,1404,11737,34798,456349,v6
2020-12-14,Basilicata,114,12,6147,207,6021,9491,167483,v6
2020-12-14,Marche,469,83,12802,1414,12250,34972,457424,v6
2020-12-14,Liguria,780,73,8280,2674,7427,55841,651718,v6
2020-12-14,Emilia-Romagna,2831,222,64986,6645,61933,146325,2334039,v6
2020-12-14,Sicilia,1237,189,35841,1999,34415,79104,1089515,v6
2020-12-14,Toscana,1193,210,17479,3193,16076,112789,1725291,v6
2020-12-14,Lazio,2938,347,85849,2976,82564,140991,2473825,v6
2020-12-14,Molise,61,8,2696,163,2627,5721,104315,v6
2020-12-14,Campania,1796,130,92670,2340,90744,175053,1821695,v6
2020-12-14,Piemonte,3856,278,53336,7136,49202,186066,1766116,v6
2020-12-14,Veneto,2646,345,92528,4827,89537,193470,3006809,v6
2020-12-14,Lombardia,5053,685,78321,23877,72583,444607,4449633,v6
2020-12-14,Puglia,1551,184,52032,1958,50297,73628,900498,v6
2020-12-14,PA Trento,423,53,2554,781,2078,18469,413133,v6
2020-12-14,Calabria,346,21,9322,396,8955,19962,399500,v6
2020-12-14,Umbria,306,41,4735,531,4388,26239,456414,v6
2020-12-14,Friuli Venezia Giulia,660,58,14088,1247,13370,40491,819153,v6
2020-12-14,Abruzzo,630,64,14882,1057,14188,32275,465419,v6
2020-12-14,Valle d'Aosta,74,9,588,353,505,6885,58376,v6
2020-12-14,PA Bolzano,221,26,10612,649,10365,26852,336002,v6
2020-12-14,Sardegna,580,57,15361,588,14724,26506,422952,v6
2020-12-15,Lazio,2921,321,84221,3059,80979,142150,2489437,v6
2020-12-15,Liguria,768,71,8115,2694,7276,56043,655617,v6
2020-12-15,Campania,1720,123,90242,2390,88399,175700,1830136,v6
2020-12-15,Puglia,1530,187,52275,2012,50558,74651,910661,v6
2020-12-15,Veneto,2694,346,92690,4992,89650,196790,3023689,v6
2020-12-15,Piemonte,3761,266,50970,7213,46943,187172,1784446,v6
2020-12-15,Molise,59,8,2658,166,2591,5758,104921,v6
2020-12-15,Emilia-Romagna,2797,214,64634,6719,61623,147558,2349809,v6
2020-12-15,Toscana,1156,214,16264,3238,14894,113121,1733863,v6
2020-12-15,Sicilia,1225,185,35969,2030,34559,80191,1098601,v6
2020-12-15,Valle d'Aosta,74,6,527,356,447,6905,58718,v6
2020-12-15,Marche,467,78,11890,1428,11345,35200,460780,v6
2020-12-15,PA Bolzano,208,24,10630,657,10398,26940,337081,v6
2020-12-15,Sardegna,570,58,15384,600,14756,26737,426556,v6
2020-12-15,Umbria,288,46,4560,535,4226,26418,460748,v6
2020-12-15,Calabria,335,21,9122,399,8766,20137,401854,v6
2020-12-15,PA Trento,412,53,2707,795,2242,18846,414855,v6
2020-12-15,Basilicata,106,11,6159,212,6042,9553,168405,v6
2020-12-15,Lombardia,4996,656,75890,23991,70238,447011,4477309,v6
2020-12-15,Friuli Venezia Giulia,654,56,13939,1299,13229,41320,828919,v6
2020-12-15,Abruzzo,601,59,14467,1072,13807,32375,467336,v6
2020-12-16,PA Trento,414,50,2802,808,2338,19090,417683,v6
2020-12-16,Marche,448,75,11131,1437,10608,35680,467740,v6
2020-12-16,Umbria,270,47,4323,541,4006,26587,463909,v6
2020-12-16,Basilicata,109,11,6038,212,5918,9648,169810,v6
2020-12-16,PA Bolzano,203,22,10654,668,10429,27225,339622,v6
2020-12-16,Abruzzo,599,56,13986,1084,13331,32630,471645,v6
2020-12-16,Valle d'Aosta,67,7,523,360,449,6943,59111,v6
2020-12-16,Sardegna,550,57,15484,623,14877,27142,432157,v6
2020-12-16,Lombardia,4946,629,69733,24097,64158,450005,4514914,v6
2020-12-16,Calabria,318,22,8882,403,8542,20331,404395,v6
2020-12-16,Puglia,1498,185,52850,2057,51167,76039,920849,v6
2020-12-16,Sicilia,1188,183,35176,2059,33805,81256,1108575,v6
2020-12-16,Toscana,1101,202,15035,3285,13732,113610,1746053,v6
2020-12-16,Lazio,2869,305,81267,3099,78093,143370,2505142,v6
2020-12-16,Molise,58,10,2664,168,2596,5783,105591,v6
2020-12-16,Liguria,755,71,8029,2705,7203,56318,660289,v6
2020-12-16,Piemonte,3698,257,48103,7302,44148,188387,1801939,v6
2020-12-16,Veneto,2698,347,94225,5069,91180,200607,3043792,v6
2020-12-16,Friuli Venezia Giulia,634,54,13751,1339,13063,42099,837745,v6
2020-12-16,Emilia-Romagna,2773,212,62846,6797,59861,148794,2367376,v6
2020-12-16,Campania,1701,124,88204,2424,86379,176600,1844893,v6
2020-12-17,Sicilia,1131,179,34688,2087,33378,82128,1117928,v6
2020-12-17,Toscana,1062,199,14260,3348,12999,114246,1757598,v6
2020-12-17,Lazio,2860,311,78630,3156,75459,144967,2521048,v6
2020-12-17,Emilia-Romagna,2801,206,62577,6875,59570,150460,2381673,v6
2020-12-17,Friuli Venezia Giulia,630,57,13221,1366,12534,42806,846841,v6
2020-12-17,Piemonte,3597,240,45543,7382,41706,189270,1819188,v6
2020-12-17,Veneto,2701,352,95779,5161,92726,205009,3063368,v6
2020-12-17,Liguria,746,69,7629,2724,6814,56734,664622,v6
2020-12-17,Molise,58,10,2715,172,2647,5850,106494,v6
2020-12-17,Campania,1656,119,86553,2472,84778,177527,1860023,v6
2020-12-17,Puglia,1474,179,52616,2100,50963,77112,931577,v6
2020-12-17,Calabria,296,21,8952,408,8635,20491,406971,v6
2020-12-17,Basilicata,106,10,6075,217,5959,9817,171194,v6
2020-12-17,PA Trento,408,48,3051,821,2595,19553,420578,v6
2020-12-17,Lombardia,4793,611,68041,24165,62637,452735,4546501,v6
2020-12-17,Umbria,270,42,4010,549,3698,26767,467015,v6
2020-12-17,Sardegna,558,56,15539,634,14925,27410,436182,v6
2020-12-17,PA Bolzano,190,22,10712,673,10500,27512,341608,v6
2020-12-17,Abruzzo,584,49,13425,1102,12792,32874,476211,v6
2020-12-17,Valle d'Aosta,70,8,495,362,417,6962,59366,v6
2020-12-17,Marche,436,67,10832,1446,10329,36147,472564,v6
2020-12-18,Molise,57,9,2735,172,2669,5923,107405,v6
2020-12-18,Lazio,2780,310,77159,3230,74069,146395,2537032,v6
2020-12-18,Emilia-Romagna,2764,207,62326,6950,59355,152204,2398435,v6
2020-12-18,Toscana,1009,191,13519,3390,12319,114760,1768982,v6
2020-12-18,Liguria,716,70,7466,2754,6680,57021,668390,v6
2020-12-18,Puglia,1457,174,52834,2130,51203,78426,940923,v6
2020-12-18,Piemonte,3516,243,41300,7461,37541,187890,1595851,v6
2020-12-18,Sicilia,1091,182,33865,2109,32592,82859,1126037,v6
2020-12-18,Friuli Venezia Giulia,601,59,13751,1399,13091,43559,854622,v6
2020-12-18,Veneto,2687,339,98014,5268,94988,209220,3082169,v6
2020-12-18,Campania,1621,120,84697,2528,82956,178728,1878169,v6
2020-12-18,Marche,427,64,10542,1459,10051,36528,477649,v6
2020-12-18,Lombardia,4656,602,68210,24225,62952,455479,4580347,v6
2020-12-18,Basilicata,99,10,6037,218,5928,9890,172516,v6
2020-12-18,PA Trento,378,50,2860,835,2432,19804,423850,v6
2020-12-18,Valle d'Aosta,70,7,500,365,423,6986,59599,v6
2020-12-18,Umbria,265,43,3945,553,3637,26909,469887,v6
2020-12-18,PA Bolzano,175,23,10743,679,10545,27681,342805,v6
2020-12-18,Sardegna,547,53,15617,644,15017,27695,440923,v6
2020-12-18,Abruzzo,559,42,13175,1111,12574,33101,480066,v6
2020-12-18,Calabria,294,21,8503,414,8188,20720,409863,v6
2020-12-19,Emilia-Romagna,2819,206,60949,7023,57924,153844,2412286,v6
2020-12-19,Veneto,2596,339,97816,5382,94881,213054,3104723,v6
2020-12-19,Puglia,1432,177,53389,2156,51780,79808,951771,v6
2020-12-19,Piemonte,3437,234,38593,7499,34922,188528,1606272,v6
2020-12-19,Sicilia,1071,174,33843,2131,32598,83737,1133274,v6
2020-12-19,Liguria,702,71,7097,2766,6324,57292,672431,v6
2020-12-19,Friuli Venezia Giulia,594,55,13480,1408,12831,44533,864718,v6
2020-12-19,Molise,59,10,2740,172,2671,5972,108221,v6
2020-12-19,Campania,1598,122,84190,2560,82470,179677,1893908,v6
2020-12-19,Lazio,2773,306,76589,3271,73510,147805,2552084,v6
2020-12-19,Toscana,998,189,13026,3415,11839,115300,1780010,v6
2020-12-19,Marche,416,65,10070,1469,9589,36897,482731,v6
2020-12-19,Abruzzo,565,43,12940,1120,12332,33255,484055,v6
2020-12-19,PA Bolzano,175,23,10810,687,10612,27876,344627,v6
2020-12-19,Umbria,261,41,3965,559,3663,27128,475045,v6
2020-12-19,Calabria,290,21,8507,421,8196,20927,412472,v6
2020-12-19,PA Trento,378,50,2363,839,1935,19987,427537,v6
2020-12-19,Basilicata,96,10,5976,220,5870,9956,173289,v6
2020-12-19,Lombardia,4495,592,67653,24330,62566,457423,4607391,v6
2020-12-19,Valle d'Aosta,76,4,494,366,414,7009,59869,v6
2020-12-19,Sardegna,533,52,15676,653,15091,28075,444991,v6
2020-12-20,Piemonte,3389,221,38091,7528,34481,189357,1611541,v6
2020-12-20,Molise,58,11,2747,173,2678,6034,109099,v6
2020-12-20,Emilia-Romagna,2852,201,60916,7083,57863,155593,2423947,v6
2020-12-20,Valle d'Aosta,78,4,472,368,390,7031,60016,v6
2020-12-20,Sicilia,1076,178,33883,2155,32629,84529,1140383,v6
2020-12-20,Puglia,1436,169,53872,2179,52267,80599,959266,v6
2020-12-20,Liguria,695,70,6835,2768,6070,57577,675557,v6
2020-12-20,Toscana,963,187,12806,3439,11656,115783,1790932,v6
2020-12-20,Campania,1554,119,83966,2571,82293,180568,1908017,v6
2020-12-20,Lazio,2784,306,76780,3292,73690,149018,2565665,v6
2020-12-20,Friuli Venezia Giulia,602,55,13262,1429,12605,45191,870866,v6
2020-12-20,Veneto,2627,339,100089,5434,97123,216923,3118226,v6
2020-12-20,Lombardia,4341,583,68781,24379,63857,459218,4629812,v6
2020-12-20,Basilicata,93,9,6005,220,5903,10029,174328,v6
2020-12-20,PA Trento,381,49,2392,842,1962,20095,429369,v6
2020-12-20,Marche,416,64,9761,1476,9281,37269,487352,v6
2020-12-20,Umbria,251,44,3883,567,3588,27241,477213,v6
