REPORT DATE,Regione,Ricoverati con sintomi,Terapia intensiva,Totale attualmente positivi,DECEDUTI,Isolamento domiciliare,CASI TOTALI - A,Totale tamponi effettuati,SCHEMA VERSION,D - CASI TOTALI - A,D - DECEDUTI
2020-12-15,Basilicata,106,11,6159,212,6042,9553,168405.0,v6,62.0,5.0
2020-12-15,Lombardia,4996,656,75890,23991,70238,447011,4477309.0,v6,2404.0,114.0
2020-12-15,Friuli Venezia Giulia,654,56,13939,1299,13229,41320,828919.0,v6,829.0,52.0
2020-12-15,Abruzzo,601,59,14467,1072,13807,32375,467336.0,v6,100.0,15.0
2020-12-16,Campania,1701,124,88204,2424,86379,176600,1844893.0,v6,900.0,34.0
2020-12-16,Puglia,1498,185,52850,2057,51167,76039,920849.0,v6,1388.0,45.0
2020-12-16,PA Trento,414,50,2802,808,2338,19090,417683.0,v6,244.0,13.0
2020-12-16,Marche,448,75,11131,1437,10608,35680,467740.0,v6,480.0,9.0
2020-12-16,Umbria,270,47,4323,541,4006,26587,463909.0,v6,169.0,6.0
2020-12-16,Basilicata,109,11,6038,212,5918,9648,169810.0,v6,95.0,0.0
2020-12-16,PA Bolzano,203,22,10654,668,10429,27225,339622.0,v6,285.0,11.0
2020-12-16,Abruzzo,599,56,13986,1084,13331,32630,471645.0,v6,255.0,12.0
2020-12-16,Sardegna,550,57,15484,623,14877,27142,432157.0,v6,405.0,23.0
2020-12-16,Lombardia,4946,629,69733,24097,64158,450005,4514914.0,v6,2994.0,106.0
2020-12-16,Calabria,318,22,8882,403,8542,20331,404395.0,v6,194.0,4.0
2020-12-16,Sicilia,1188,183,35176,2059,33805,81256,1108575.0,v6,1065.0,29.0
2020-12-16,Lazio,2869,305,81267,3099,78093,143370,2505142.0,v6,1220.0,40.0
2020-12-16,Molise,58,10,2664,168,2596,5783,105591.0,v6,25.0,2.0
2020-12-16,Liguria,755,71,8029,2705,7203,56318,660289.0,v6,275.0,11.0
2020-12-16,Emilia-Romagna,2773,212,62846,6797,59861,148794,2367376.0,v6,1236.0,78.0
2020-12-16,Valle d'Aosta,67,7,523,360,449,6943,59111.0,v6,38.0,4.0
2020-12-16,Friuli Venezia Giulia,634,54,13751,1339,13063,42099,837745.0,v6,779.0,40.0
2020-12-16,Toscana,1101,202,15035,3285,13732,113610,1746053.0,v6,489.0,47.0
2020-12-16,Piemonte,3698,257,48103,7302,44148,188387,1801939.0,v6,1215.0,89.0
2020-12-16,Veneto,2698,347,94225,5069,91180,200607,3043792.0,v6,3817.0,77.0
2020-12-17,Toscana,1062,199,14260,3348,12999,114246,1757598.0,v6,636.0,63.0
2020-12-17,Campania,1656,119,86553,2472,84778,177527,1860023.0,v6,927.0,48.0
2020-12-17,Molise,58,10,2715,172,2647,5850,106494.0,v6,67.0,4.0
2020-12-17,Liguria,746,69,7629,2724,6814,56734,664622.0,v6,416.0,19.0
2020-12-17,Calabria,296,21,8952,408,8635,20491,406971.0,v6,160.0,5.0
2020-12-17,Piemonte,3597,240,45543,7382,41706,189270,1819188.0,v6,883.0,80.0
2020-12-17,Friuli Venezia Giulia,630,57,13221,1366,12534,42806,846841.0,v6,707.0,27.0
2020-12-17,Emilia-Romagna,2801,206,62577,6875,59570,150460,2381673.0,v6,1666.0,78.0
2020-12-17,Puglia,1474,179,52616,2100,50963,77112,931577.0,v6,1073.0,43.0
2020-12-17,Basilicata,106,10,6075,217,5959,9817,171194.0,v6,169.0,5.0
2020-12-17,Veneto,2701,352,95779,5161,92726,205009,3063368.0,v6,4402.0,92.0
2020-12-17,Lombardia,4793,611,68041,24165,62637,452735,4546501.0,v6,2730.0,68.0
2020-12-17,Sicilia,1131,179,34688,2087,33378,82128,1117928.0,v6,872.0,28.0
2020-12-17,Lazio,2860,311,78630,3156,75459,144967,2521048.0,v6,1597.0,57.0
2020-12-17,Marche,436,67,10832,1446,10329,36147,472564.0,v6,467.0,9.0
2020-12-17,Valle d'Aosta,70,8,495,362,417,6962,59366.0,v6,19.0,2.0
2020-12-17,PA Trento,408,48,3051,821,2595,19553,420578.0,v6,463.0,13.0
2020-12-17,PA Bolzano,190,22,10712,673,10500,27512,341608.0,v6,287.0,5.0
2020-12-17,Sardegna,558,56,15539,634,14925,27410,436182.0,v6,268.0,11.0
2020-12-17,Umbria,270,42,4010,549,3698,26767,467015.0,v6,180.0,8.0
2020-12-17,Abruzzo,584,49,13425,1102,12792,32874,476211.0,v6,244.0,18.0
2020-12-18,Veneto,2687,339,98014,5268,94988,209220,3082169.0,v6,4211.0,107.0
2020-12-18,Lazio,2780,310,77159,3230,74069,146395,2537032.0,v6,1428.0,74.0
2020-12-18,Emilia-Romagna,2764,207,62326,6950,59355,152204,2398435.0,v6,1744.0,75.0
2020-12-18,Toscana,1009,191,13519,3390,12319,114760,1768982.0,v6,514.0,42.0
2020-12-18,Liguria,716,70,7466,2754,6680,57021,668390.0,v6,287.0,30.0
2020-12-18,Puglia,1457,174,52834,2130,51203,78426,940923.0,v6,1314.0,30.0
2020-12-18,Piemonte,3516,243,41300,7461,37541,187890,1595851.0,v6,-1380.0,79.0
2020-12-18,Sicilia,1091,182,33865,2109,32592,82859,1126037.0,v6,731.0,22.0
2020-12-18,Friuli Venezia Giulia,601,59,13751,1399,13091,43559,854622.0,v6,753.0,33.0
2020-12-18,Campania,1621,120,84697,2528,82956,178728,1878169.0,v6,1201.0,56.0
2020-12-18,Molise,57,9,2735,172,2669,5923,107405.0,v6,73.0,0.0
2020-12-18,Lombardia,4656,602,68210,24225,62952,455479,4580347.0,v6,2744.0,60.0
2020-12-18,PA Trento,378,50,2860,835,2432,19804,423850.0,v6,251.0,14.0
2020-12-18,Valle d'Aosta,70,7,500,365,423,6986,59599.0,v6,24.0,3.0
2020-12-18,Umbria,265,43,3945,553,3637,26909,469887.0,v6,142.0,4.0
2020-12-18,PA Bolzano,175,23,10743,679,10545,27681,342805.0,v6,169.0,6.0
2020-12-18,Sardegna,547,53,15617,644,15017,27695,440923.0,v6,285.0,10.0
2020-12-18,Abruzzo,559,42,13175,1111,12574,33101,480066.0,v6,227.0,9.0
2020-12-18,Calabria,294,21,8503,414,8188,20720,409863.0,v6,229.0,6.0
2020-12-18,Basilicata,99,10,6037,218,5928,9890,172516.0,v6,73.0,1.0
2020-12-18,Marche,427,64,10542,1459,10051,36528,477649.0,v6,381.0,13.0
2020-12-19,Molise,59,10,2740,172,2671,5972,108221.0,v6,49.0,0.0
2020-12-19,Friuli Venezia Giulia,594,55,13480,1408,12831,44533,864718.0,v6,974.0,9.0
2020-12-19,Liguria,702,71,7097,2766,6324,57292,672431.0,v6,271.0,12.0
2020-12-19,Sicilia,1071,174,33843,2131,32598,83737,1133274.0,v6,878.0,22.0
2020-12-19,Campania,1598,122,84190,2560,82470,179677,1893908.0,v6,949.0,32.0
2020-12-19,Puglia,1432,177,53389,2156,51780,79808,951771.0,v6,1382.0,26.0
2020-12-19,Veneto,2596,339,97816,5382,94881,213054,3104723.0,v6,3834.0,114.0
2020-12-19,Toscana,998,189,13026,3415,11839,115300,1780010.0,v6,540.0,25.0
2020-12-19,Piemonte,3437,234,38593,7499,34922,188528,1606272.0,v6,638.0,38.0
2020-12-19,Lazio,2773,306,76589,3271,73510,147805,2552084.0,v6,1410.0,41.0
2020-12-19,Emilia-Romagna,2819,206,60949,7023,57924,153844,2412286.0,v6,1640.0,73.0
2020-12-19,Marche,416,65,10070,1469,9589,36897,482731.0,v6,369.0,10.0
2020-12-19,Umbria,261,41,3965,559,3663,27128,475045.0,v6,219.0,6.0
2020-12-19,Calabria,290,21,8507,421,8196,20927,412472.0,v6,207.0,7.0
2020-12-19,PA Trento,378,50,2363,839,1935,19987,427537.0,v6,183.0,4.0
2020-12-19,Abruzzo,565,43,12940,1120,12332,33255,484055.0,v6,154.0,9.0
2020-12-19,PA Bolzano,175,23,10810,687,10612,27876,344627.0,v6,195.0,8.0
2020-12-19,Valle d'Aosta,76,4,494,366,414,7009,59869.0,v6,23.0,1.0
2020-12-19,Sardegna,533,52,15676,653,15091,28075,444991.0,v6,380.0,9.0
2020-12-19,Basilicata,96,10,5976,220,5870,9956,173289.0,v6,66.0,2.0
2020-12-19,Lombardia,4495,592,67653,24330,62566,457423,4607391.0,v6,1944.0,105.0
2020-12-20,Emilia-Romagna,2852,201,60916,7083,57863,155593,2423947.0,v6,1749.0,60.0
2020-12-20,Friuli Venezia Giulia,602,55,13262,1429,12605,45191,870866.0,v6,658.0,21.0
2020-12-20,Campania,1554,119,83966,2571,82293,180568,1908017.0,v6,891.0,11.0
2020-12-20,Toscana,963,187,12806,3439,11656,115783,1790932.0,v6,483.0,24.0
2020-12-20,Liguria,695,70,6835,2768,6070,57577,675557.0,v6,285.0,2.0
2020-12-20,Puglia,1436,169,53872,2179,52267,80599,959266.0,v6,791.0,23.0
2020-12-20,Piemonte,3389,221,38091,7528,34481,189357,1611541.0,v6,829.0,29.0
2020-12-20,Sicilia,1076,178,33883,2155,32629,84529,1140383.0,v6,792.0,24.0
2020-12-20,Valle d'Aosta,78,4,472,368,390,7031,60016.0,v6,22.0,2.0
2020-12-20,Molise,58,11,2747,173,2678,6034,109099.0,v6,62.0,1.0
2020-12-20,Lazio,2784,306,76780,3292,73690,149018,2565665.0,v6,1213.0,21.0
2020-12-20,Umbria,251,44,3883,567,3588,27241,477213.0,v6,113.0,8.0
2020-12-20,PA Trento,381,49,2392,842,1962,20095,429369.0,v6,108.0,3.0
2020-12-20,Marche,416,64,9761,1476,9281,37269,487352.0,v6,372.0,7.0
2020-12-20,Lombardia,4341,583,68781,24379,63857,459218,4629812.0,v6,1795.0,49.0
2020-12-20,Sardegna,548,50,15836,660,15238,28386,448843.0,v6,311.0,7.0
2020-12-20,Basilicata,93,9,6005,220,5903,10029,174328.0,v6,73.0,0.0
2020-12-20,Calabria,287,22,8469,422,8160,21151,414398.0,v6,224.0,1.0
2020-12-20,PA Bolzano,170,20,10874,690,10684,28122,346172.0,v6,246.0,3.0
2020-12-20,Veneto,2627,339,100089,5434,97123,216923,3118226.0,v6,3869.0,52.0
2020-12-20,Abruzzo,557,42,13040,1124,12441,33471,488123.0,v6,216.0,4.0
2020-12-21,Friuli Venezia Giulia,607,56,13247,1444,12584,45435,873224.0,v6,244.0,15.0
2020-12-21,Campania,1571,120,83532,2599,81841,181259,1917679.0,v6,691.0,28.0
2020-12-21,Lazio,2720,307,76492,3334,73465,150223,2577902.0,v6,1205.0,42.0
2020-12-21,Emilia-Romagna,2914,203,62054,7120,58937,157185,2431885.0,v6,1592.0,37.0
2020-12-21,Valle d'Aosta,84,4,474,368,386,7040,60228.0,v6,9.0,0.0
2020-12-21,Veneto,2649,345,101474,5481,98480,219506,3128299.0,v6,2583.0,47.0
2020-12-21,Liguria,688,70,6588,2782,5830,57754,677043.0,v6,177.0,14.0
2020-12-21,Puglia,1431,164,53574,2210,51979,81387,963643.0,v6,788.0,31.0
2020-12-21,Piemonte,3409,230,37957,7571,34318,189968,1617379.0,v6,611.0,43.0
2020-12-21,Toscana,965,185,12396,3473,11246,116235,1797570.0,v6,452.0,34.0
2020-12-21,Molise,59,9,2797,175,2729,6132,109792.0,v6,98.0,2.0
2020-12-21,Sardegna,542,48,15959,669,15369,28683,451459.0,v6,297.0,9.0
2020-12-21,Abruzzo,555,43,12666,1129,12068,33534,489572.0,v6,63.0,5.0
2020-12-21,Marche,423,63,9597,1484,9111,37431,488786.0,v6,162.0,8.0
2020-12-21,Calabria,300,22,8321,429,7999,21261,415795.0,v6,110.0,7.0
2020-12-21,Lombardia,4232,561,61314,24420,56521,460168,4640399.0,v6,950.0,41.0
2020-12-21,Sicilia,1086,181,33903,2181,32636,85198,1146599.0,v6,669.0,26.0
2020-12-21,PA Trento,382,49,2072,855,1641,20154,430282.0,v6,59.0,13.0
2020-12-21,PA Bolzano,179,22,9347,692,9146,28165,346976.0,v6,43.0,2.0
2020-12-21,Umbria,258,41,3853,574,3554,27282,477564.0,v6,41.0,7.0
2020-12-21,Basilicata,91,8,5965,224,5866,10054,174938.0,v6,25.0,4.0
2020-12-22,Umbria,244,44,3729,578,3441,27396,481344.0,v6,114.0,4.0
2020-12-22,Puglia,1421,167,53292,2245,51704,82263,974063.0,v6,876.0,35.0
2020-12-22,Sicilia,1059,176,33492,2203,32257,86092,1155288.0,v6,894.0,22.0
2020-12-22,Liguria,700,65,6468,2798,5703,57970,680832.0,v6,216.0,16.0
2020-12-22,Piemonte,3331,228,36909,7621,33350,190510,1624273.0,v6,542.0,50.0
2020-12-22,Molise,56,8,2495,175,2431,6143,110053.0,v6,11.0,0.0
2020-12-22,Campania,1529,118,81259,2624,79612,182050,1927864.0,v6,791.0,25.0
2020-12-22,Emilia-Romagna,2891,210,59746,7188,56645,158345,2451777.0,v6,1160.0,68.0
2020-12-22,Lazio,2720,292,75949,3390,72937,151511,2599384.0,v6,1288.0,56.0
2020-12-22,Valle d'Aosta,90,5,456,368,361,7073,60537.0,v6,33.0,0.0
2020-12-22,Veneto,2672,349,102578,5631,99557,222588,3144621.0,v6,3082.0,150.0
2020-12-22,PA Bolzano,176,23,9355,698,9156,28267,347911.0,v6,102.0,6.0
2020-12-22,Sardegna,526,48,15879,681,15305,28867,454446.0,v6,184.0,12.0
2020-12-22,Friuli Venezia Giulia,598,57,13216,1477,12561,45984,880631.0,v6,549.0,33.0
2020-12-22,Toscana,941,175,11837,3495,10721,116544,1806133.0,v6,309.0,22.0
2020-12-22,Abruzzo,534,41,12248,1137,11673,33620,491911.0,v6,86.0,8.0
2020-12-22,Marche,421,61,9497,1491,9015,37794,492948.0,v6,363.0,7.0
2020-12-22,Basilicata,93,8,5932,228,5831,10124,176525.0,v6,70.0,4.0
2020-12-22,PA Trento,364,49,2003,868,1590,20290,431700.0,v6,136.0,13.0
2020-12-22,Calabria,292,23,8471,434,8156,21493,418640.0,v6,232.0,5.0
2020-12-22,Lombardia,4290,540,61144,24512,56314,462446,4672338.0,v6,2278.0,92.0
2020-12-23,Liguria,689,64,6177,2819,5424,58198,684768.0,v6,228.0,21.0
2020-12-23,Veneto,2660,350,103326,5747,100316,225945,3165214.0,v6,3357.0,116.0
2020-12-23,Piemonte,3239,215,36561,7679,33107,191443,1633219.0,v6,933.0,58.0
2020-12-23,Valle d'Aosta,84,4,430,370,342,7084,60760.0,v6,11.0,2.0
2020-12-23,Abruzzo,506,39,12019,1151,11474,33875,496034.0,v6,255.0,14.0
2020-12-23,Lazio,2740,286,75702,3434,72676,152457,2603776.0,v6,946.0,44.0
2020-12-23,Toscana,903,166,11357,3517,10288,116979,1818397.0,v6,435.0,22.0
2020-12-23,Molise,53,7,2202,177,2142,6170,110811.0,v6,27.0,2.0
2020-12-23,Umbria,239,40,3548,584,3269,27553,484909.0,v6,157.0,6.0
2020-12-23,Emilia-Romagna,2803,207,58025,7259,55015,159472,2469690.0,v6,1127.0,71.0
2020-12-23,Puglia,1417,172,52872,2265,51283,83205,984555.0,v6,942.0,20.0
2020-12-23,Calabria,297,19,8242,436,7926,21777,422145.0,v6,284.0,2.0
2020-12-23,Marche,411,61,9559,1495,9087,38292,499038.0,v6,498.0,4.0
2020-12-23,Basilicata,91,9,5872,231,5772,10223,177942.0,v6,99.0,3.0
2020-12-23,Campania,1513,107,79947,2643,78327,183117,1946290.0,v6,1067.0,19.0
2020-12-23,Friuli Venezia Giulia,595,56,12275,1499,11624,45884,887279.0,v6,-100.0,22.0
2020-12-23,PA Trento,346,47,1666,878,1273,20447,435028.0,v6,157.0,10.0
2020-12-23,Sardegna,519,44,15969,689,15406,29136,458742.0,v6,269.0,8.0
2020-12-23,Lombardia,4243,536,60239,24610,55460,464599,4705264.0,v6,2153.0,98.0
2020-12-23,Sicilia,1028,176,33614,2213,32410,87024,1164552.0,v6,932.0,10.0
2020-12-23,PA Bolzano,170,19,9214,699,9025,28398,350170.0,v6,131.0,1.0
2020-12-24,Liguria,687,64,5958,2831,5207,58526,689389.0,v6,328.0,12.0
2020-12-24,Veneto,2630,351,104022,5859,101041,229782,3188128.0,v6,3837.0,112.0
2020-12-24,Piemonte,3144,213,34870,7727,31513,192500,1642265.0,v6,1057.0,48.0
2020-12-24,Abruzzo,491,35,11694,1156,11168,34098,501153.0,v6,223.0,5.0
2020-12-24,Puglia,1422,170,53131,2284,51539,84663,996863.0,v6,1458.0,19.0
2020-12-24,Molise,53,7,2266,178,2206,6285,112219.0,v6,115.0,1.0
2020-12-24,Sicilia,1008,173,33380,2239,32199,87877,1172687.0,v6,853.0,26.0
2020-12-24,Emilia-Romagna,2718,201,57299,7335,54380,161163,2485596.0,v6,1691.0,76.0
2020-12-24,Friuli Venezia Giulia,582,56,12102,1514,11464,46715,898714.0,v6,831.0,15.0
2020-12-24,Toscana,888,161,10969,3552,9920,117542,1830077.0,v6,563.0,35.0
2020-12-24,Campania,1488,102,80009,2663,78419,184273,1966694.0,v6,1156.0,20.0
2020-12-24,PA Trento,326,49,1746,887,1371,20685,437593.0,v6,238.0,9.0
2020-12-24,Sardegna,498,41,16015,698,15476,29467,462857.0,v6,331.0,9.0
2020-12-24,Umbria,238,38,3521,591,3245,27745,488681.0,v6,192.0,7.0
2020-12-24,Marche,409,64,9415,1504,8942,38707,504651.0,v6,415.0,9.0
2020-12-24,Lombardia,4178,521,57908,24677,53209,467255,4737558.0,v6,2656.0,67.0
2020-12-24,Calabria,284,21,8359,437,8054,22021,425459.0,v6,244.0,1.0
2020-12-24,Lazio,2690,293,75491,3458,72508,153976,2619089.0,v6,1519.0,24.0
2020-12-24,Valle d'Aosta,83,4,427,371,340,7119,61008.0,v6,35.0,1.0
2020-12-24,PA Bolzano,157,17,9107,704,8933,28540,352056.0,v6,142.0,5.0
2020-12-24,Basilicata,96,8,5943,235,5839,10378,179623.0,v6,155.0,4.0
2020-12-25,Toscana,843,166,11269,3558,10260,118155,1841106.0,v6,613.0,6.0
2020-12-25,Lazio,2666,290,76074,3489,73118,155667,2635605.0,v6,1691.0,31.0
2020-12-25,Emilia-Romagna,2711,206,58980,7400,56063,163290,2496457.0,v6,2127.0,65.0
2020-12-25,Piemonte,3029,214,31497,7755,28254,193375,1648345.0,v6,875.0,28.0
2020-12-25,Sicilia,995,174,33232,2256,32063,88597,1179159.0,v6,720.0,17.0
2020-12-25,Veneto,2582,346,87385,5953,84457,234792,3201904.0,v6,5010.0,94.0
2020-12-25,Liguria,663,64,5669,2842,4942,58971,693519.0,v6,445.0,11.0
2020-12-25,Puglia,1413,166,53589,2310,52010,85674,1004403.0,v6,1011.0,26.0
2020-12-25,Campania,1449,102,80547,2670,78996,185282,1983049.0,v6,1009.0,7.0
2020-12-25,Valle d'Aosta,84,4,428,371,340,7130,61109.0,v6,11.0,0.0
2020-12-25,Molise,52,7,2296,179,2237,6353,112785.0,v6,68.0,1.0
2020-12-25,Lombardia,3976,522,58710,24782,54212,469883,4765500.0,v6,2628.0,105.0
2020-12-25,Marche,398,60,9567,1516,9109,39310,511362.0,v6,603.0,12.0
2020-12-25,Abruzzo,435,34,11867,1162,11398,34437,505462.0,v6,339.0,6.0
2020-12-25,Calabria,270,21,8529,441,8238,22278,427662.0,v6,257.0,4.0
2020-12-25,Sardegna,484,43,16320,701,15793,29876,466701.0,v6,409.0,3.0
2020-12-25,Friuli Venezia Giulia,572,54,12084,1534,11458,47299,904549.0,v6,584.0,20.0
2020-12-25,Umbria,240,36,3546,597,3270,27977,490891.0,v6,232.0,6.0
2020-12-25,PA Trento,306,49,1777,892,1422,20839,440570.0,v6,154.0,5.0
2020-12-25,Basilicata,87,7,5956,240,5862,10447,180476.0,v6,69.0,5.0
2020-12-25,PA Bolzano,147,19,10564,711,10398,28722,354080.0,v6,182.0,7.0
2020-12-26,Puglia,1435,158,53790,2335,52197,86218,1006794.0,v6,544.0,25.0
2020-12-26,Lazio,2742,297,76294,3513,73255,156790,2646199.0,v6,1123.0,24.0
2020-12-26,Campania,1431,98,80563,2678,79034,185821,1989495.0,v6,539.0,8.0
2020-12-26,Molise,55,8,2323,181,2260,6381,113182.0,v6,28.0,2.0
2020-12-26,Emilia-Romagna,2630,214,57287,7424,54443,165044,2502232.0,v6,1754.0,24.0
2020-12-26,Liguria,672,66,5672,2844,4934,59005,694040.0,v6,34.0,2.0
2020-12-26,Sicilia,1014,170,33290,2283,32106,88934,1183197.0,v6,337.0,27.0
2020-12-26,Piemonte,3011,208,31557,7767,28338,193792,1651049.0,v6,417.0,12.0
2020-12-26,Veneto,2589,355,88842,5986,85898,237315,3219624.0,v6,2523.0,33.0
2020-12-26,Toscana,825,166,10878,3580,9887,118557,1846026.0,v6,402.0,22.0
2020-12-26,Friuli Venezia Giulia,587,56,12125,1549,11482,47523,906413.0,v6,224.0,15.0
2020-12-26,PA Bolzano,155,17,10566,718,10394,28746,354359.0,v6,24.0,7.0
2020-12-26,Abruzzo,429,36,11885,1167,11420,34471,505748.0,v6,34.0,5.0
2020-12-26,Sardegna,478,43,16400,704,15879,30049,469168.0,v6,173.0,3.0
2020-12-26,Valle d'Aosta,77,4,418,372,337,7154,61248.0,v6,24.0,1.0
2020-12-26,Lombardia,3839,513,59622,24818,55270,471489,4780837.0,v6,1606.0,36.0
2020-12-26,Marche,412,64,9635,1522,9159,39516,513159.0,v6,206.0,6.0
2020-12-26,PA Trento,331,48,1726,897,1347,20963,442014.0,v6,124.0,5.0
2020-12-26,Calabria,263,18,8561,447,8280,22515,429174.0,v6,237.0,6.0
2020-12-26,Umbria,248,34,3549,601,3267,28028,491673.0,v6,51.0,4.0
2020-12-26,Basilicata,89,7,5960,241,5864,10472,180627.0,v6,25.0,1.0
2020-12-27,Veneto,2626,360,90021,6038,87035,240652,3232475.0,v6,3337.0,52.0
2020-12-27,Sardegna,483,43,16415,710,15889,30145,470328.0,v6,96.0,6.0
2020-12-27,Piemonte,3039,211,31062,7784,27812,194262,1654351.0,v6,470.0,17.0
2020-12-27,Valle d'Aosta,83,2,432,374,347,7181,61613.0,v6,27.0,2.0
2020-12-27,Sicilia,1027,174,33167,2298,31966,89616,1188827.0,v6,682.0,15.0
2020-12-27,Lazio,2802,301,76438,3529,73335,157767,2656014.0,v6,977.0,16.0
2020-12-27,Toscana,847,165,10800,3588,9788,118784,1849528.0,v6,227.0,8.0
2020-12-27,Molise,55,8,2319,182,2256,6382,113233.0,v6,1.0,1.0
2020-12-27,Emilia-Romagna,2609,210,58175,7493,55356,166327,2508298.0,v6,1283.0,69.0
2020-12-27,Liguria,695,66,5769,2846,5008,59104,695223.0,v6,99.0,2.0
2020-12-27,Puglia,1444,154,53638,2347,52040,86439,1008542.0,v6,221.0,12.0
2020-12-27,Friuli Venezia Giulia,626,58,12190,1564,11506,47667,907700.0,v6,144.0,15.0
2020-12-27,Lombardia,3801,508,59327,24867,55018,471955,4785738.0,v6,466.0,49.0
2020-12-27,PA Trento,356,45,1775,902,1374,21049,442600.0,v6,86.0,5.0
2020-12-27,Marche,428,65,9671,1527,9178,39697,514332.0,v6,181.0,5.0
2020-12-27,PA Bolzano,154,20,10580,720,10406,28803,355149.0,v6,57.0,2.0
2020-12-27,Abruzzo,443,36,11816,1173,11337,34496,506082.0,v6,25.0,6.0
2020-12-27,Calabria,255,18,8578,451,8305,22694,429979.0,v6,179.0,4.0
2020-12-27,Campania,1440,95,80075,2686,78540,186131,1992877.0,v6,310.0,8.0
2020-12-27,Basilicata,98,5,5959,242,5856,10481,180690.0,v6,9.0,1.0
2020-12-27,Umbria,260,36,3553,604,3257,28064,492558.0,v6,36.0,3.0
2020-12-28,Emilia-Romagna,2642,220,58298,7524,55436,167077,2518742.0,v6,750.0,31.0
2020-12-28,Sicilia,1064,175,33246,2326,32007,90266,1194520.0,v6,650.0,28.0
2020-12-28,Toscana,890,164,10284,3617,9230,118965,1853202.0,v6,181.0,29.0
2020-12-28,Molise,57,8,2323,184,2258,6389,113293.0,v6,7.0,2.0
2020-12-28,Campania,1422,98,79296,2719,77776,186564,1997527.0,v6,433.0,33.0
2020-12-28,Veneto,2696,355,90942,6107,87891,243434,3243320.0,v6,2782.0,69.0
2020-12-28,Liguria,718,61,5688,2852,4909,59277,696992.0,v6,173.0,6.0
2020-12-28,Puglia,1494,139,53157,2394,51524,87084,1012689.0,v6,645.0,47.0
2020-12-28,Lazio,2820,307,76070,3576,72943,158733,2665428.0,v6,966.0,47.0
2020-12-28,Friuli Venezia Giulia,645,56,12112,1591,11411,47854,909588.0,v6,187.0,27.0
2020-12-28,Piemonte,3042,205,30303,7804,27056,194575,1657292.0,v6,313.0,20.0
2020-12-28,Valle d'Aosta,95,4,494,376,395,7242,61848.0,v6,61.0,2.0
2020-12-28,Calabria,260,14,8701,456,8427,22906,431495.0,v6,212.0,5.0
2020-12-28,Lombardia,3791,512,54765,24909,50462,472528,4791224.0,v6,573.0,42.0
2020-12-28,Basilicata,92,6,5930,247,5832,10498,180907.0,v6,17.0,5.0
2020-12-28,PA Trento,374,45,1821,914,1402,21148,443360.0,v6,99.0,12.0
2020-12-28,Umbria,268,34,3558,610,3256,28152,493224.0,v6,88.0,6.0
2020-12-28,PA Bolzano,153,20,10607,722,10434,28923,356239.0,v6,120.0,2.0
2020-12-28,Sardegna,497,44,16344,731,15803,30301,471896.0,v6,156.0,21.0
2020-12-28,Abruzzo,458,38,11545,1176,11049,34533,506661.0,v6,37.0,3.0
2020-12-28,Marche,454,60,9737,1535,9223,39828,515371.0,v6,131.0,8.0
2020-12-29,Puglia,1466,136,52833,2428,51231,87833,1022357.0,v6,749.0,34.0
2020-12-29,Valle d'Aosta,73,1,413,378,339,7230,62194.0,v6,-12.0,2.0
2020-12-29,Piemonte,3029,196,29383,7860,26158,195415,1664929.0,v6,840.0,56.0
2020-12-29,Molise,56,8,2214,186,2150,6396,113696.0,v6,7.0,2.0
2020-12-29,Sicilia,1093,169,33409,2352,32147,91261,1203327.0,v6,995.0,26.0
2020-12-29,Toscana,879,157,10015,3632,8979,119236,1861004.0,v6,271.0,15.0
2020-12-29,Friuli Venezia Giulia,655,60,11777,1612,11062,48347,916889.0,v6,493.0,21.0
2020-12-29,Liguria,711,63,5759,2867,4985,59582,701035.0,v6,305.0,15.0
2020-12-29,Lazio,2854,305,74685,3630,71526,159951,2676624.0,v6,1218.0,54.0
2020-12-29,Veneto,2678,366,90365,6298,87321,246089,3258961.0,v6,2655.0,191.0
2020-12-29,Emilia-Romagna,2598,221,56812,7614,53993,167969,2538045.0,v6,892.0,90.0
2020-12-29,Lombardia,3634,498,54418,24958,50286,473371,4802831.0,v6,843.0,49.0
2020-12-29,PA Trento,380,46,1760,926,1334,21323,445114.0,v6,175.0,12.0
2020-12-29,Abruzzo,451,38,11272,1185,10783,34580,508059.0,v6,47.0,9.0
2020-12-29,Umbria,263,38,3568,613,3267,28313,496881.0,v6,161.0,3.0
2020-12-29,PA Bolzano,136,22,10678,729,10520,29014,357337.0,v6,91.0,7.0
2020-12-29,Sardegna,498,45,16258,738,15715,30417,474385.0,v6,116.0,7.0
2020-12-29,Marche,465,61,10129,1546,9603,40336,519600.0,v6,508.0,11.0
2020-12-29,Calabria,257,16,8535,464,8262,23069,434303.0,v6,163.0,8.0
2020-12-29,Basilicata,84,6,5954,248,5864,10566,181611.0,v6,68.0,1.0
2020-12-29,Campania,1402,97,78491,2765,76992,187189,2004376.0,v6,625.0,46.0
2020-12-30,Valle d'Aosta,72,2,406,379,332,7244,62480.0,v6,14.0,1.0
2020-12-30,Friuli Venezia Giulia,641,59,11647,1627,10947,49150,924819.0,v6,803.0,15.0
2020-12-30,Piemonte,2957,192,28959,7893,25810,196461,1673896.0,v6,1046.0,33.0
2020-12-30,Veneto,2711,358,90023,6410,86954,249075,3276810.0,v6,2986.0,112.0
